Accession	Description	Ctrl_1	Ctrl_2	Ctrl_3	Low_1	Low_2	Low_3	High_1	High_2	High_3
A0A0R4IIQ0	Si:ch211-226o13.3 (Fragment) OS=Danio rerio GN=si:ch211-226o13.3 PE=4 SV=1	108.2624221	105.2160389	89.69421808	102.7727696	69.14920379	98.86223531	88.42518357	104.8620766	101.1377647
A2RUX1	Zinc finger protein 980 OS=Danio rerio GN=znf980 PE=4 SV=1	94.21521937	100.5137199	81.22160094	103.7012665	76.68368118	122.0639725	84.72042402	113.9888626	99.53098811
Q5SPB2	Si:dkey-14d8.1 OS=Danio rerio GN=si:dkey-14d8.1 PE=4 SV=1	93.29071029	100.6163265	82.36672172	102.5490701	79.13460407	121.0885359	86.26038015	114.6338954	99.38367347
G1K2P0	Si:dkeyp-80c12.10 OS=Danio rerio GN=si:dkeyp-80c12.10 PE=1 SV=1	98.86557071	71.16901461	127.8836199	104.0255434	138.749771	69.62171067	101.1344293	64.79223578	55.43457561
I6LD66	Si:dkey-16p6.4 OS=Danio rerio GN=si:dkey-16p6.4 PE=4 SV=1	113.9935846	102.6112303	101.5925606	109.6407954	82.62450893	98.88762528	95.66948996	101.1123747	94.20968096
Q803I3	Si:dkeyp-100h4.7 (Fragment) OS=Danio rerio GN=si:dkeyp-100h4.7 PE=4 SV=1	115.1626793	112.4608082	97.86195544	108.7346842	75.19157911	100.5377184	93.69664562	107.8459258	99.46228158
A3KQS0	Si:dkeyp-53e4.2 (Fragment) OS=Danio rerio GN=si:dkeyp-53e4.2 PE=4 SV=1	94.21521937	100.5137199	81.22160094	103.7012665	76.68368118	122.0639725	84.72042402	113.9888626	99.53098811
F1R9Y8	DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Danio rerio GN=apex1 PE=1 SV=1	97.17515077	102.9535523	95.14963019	99.37784138	130.3012374	102.4714451	91.08490655	100.6221586	100.6855263
F8W5M9	Si:dkey-84h14.1 OS=Danio rerio GN=si:dkey-84h14.1 PE=4 SV=1	100.243559	98.74388519	96.13987769	106.5359951	88.40776538	120.0913413	111.9068222	119.6329492	99.75644098
Q5U3M7	DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Danio rerio GN=apex1 PE=1 SV=1	103.5110594	96.56640409	53.23462605	103.4335959	41.92649632	186.044083	108.3306311	135.8028074	90.09846386
F1QA30	Meis homeobox 1 a (Fragment) OS=Danio rerio GN=meis1a PE=4 SV=1	102.6966645	98.61404246	107.4401327	99.8500131	120.879512	95.4906494	100.1499869	92.2048769	93.04689328
F1QU72	Abhydrolase domain-containing 10a OS=Danio rerio GN=abhd10a PE=1 SV=2	110.5020374	99.39267581	96.35129306	100.6073242	85.27394708	103.9498904	102.4993859	95.0709976	101.2943318
B0UXI4	Microfibril-associated protein 4 (Fragment) OS=Danio rerio GN=mfap4 PE=4 SV=1	91.62430973	93.99057493	100.4040007	96.27506301	125.9484404	99.5959993	104.6918666	101.3188768	97.08899128
Q6P0D0	Si:dkey-222f8.3 (Fragment) OS=Danio rerio GN=si:dkey-222f8.3 PE=1 SV=1	92.34166561	102.2314461	99.05612524	109.1720379	82.69598076	101.7779361	107.7392183	97.38957607	100.9438748
Q9I8J3	Zinc finger protein 330 (Fragment) OS=Danio rerio GN=znf330 PE=4 SV=1	99.29438857	100.7056114	98.46810566	89.34181258	65.72529607	106.3470182	122.1913652	109.2704326	103.3517949
Q5XJ10	Si:dkey-29j8.1 OS=Danio rerio GN=si:dkey-29j8.1 PE=4 SV=2	110.3650132	102.6324769	94.229187	105.7987189	75.07390482	99.9840513	91.68642466	103.499247	100.0159487
Q9I8V0	Si:dkey-40n15.1 (Fragment) OS=Danio rerio GN=si:dkey-40n15.1 PE=4 SV=1	94.21521937	100.5137199	81.22160094	103.7012665	76.68368118	122.0639725	84.72042402	113.9888626	99.53098811
F1QJ73	Heat shock 70 kDa protein 14 OS=Danio rerio GN=hspa14 PE=4 SV=1	116.8886512	86.22782475	111.1617866	103.6068777	96.39312233	96.36754138	112.6794778	91.50551982	92.01680138
Q1LY65	Si:ch211-250e5.9 (Fragment) OS=Danio rerio GN=si:ch211-250e5.9 PE=4 SV=1	77.174856019999993	204.9383023	127.1327061	105.1540412	121.6803585	100.8754668	91.34584639	97.77975302	94.43937405
B3DIV6	Zinc finger protein 330 (Fragment) OS=Danio rerio GN=znf330 PE=4 SV=1	101.9595931	90.7548442	114.5912388	98.04040692	94.60305931	95.66396031	126.7046244	92.94884487	102.1793648
Q05AL2	Cytochrome b5 reductase 3 (Fragment) OS=Danio rerio GN=cyb5r3 PE=1 SV=1	102.1627264	94.07013212	119.9420126	100.0202465	100.3102023	82.71829706	99.97975353	79.11156153	75.58189904
E7FCT6	DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Danio rerio GN=apex1 PE=1 SV=1	103.5110594	96.56640409	53.23462605	103.4335959	41.92649632	186.044083	108.3306311	135.8028074	90.09846386
F1QU51	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) B (Fragment) OS=Danio rerio GN=acy3.2 PE=1 SV=1	92.16583667	99.70807646	111.6702716	93.48639847	100.2919235	96.50295369	109.227162	98.67140236	106.1617117
D6QWU9	Si:dkeyp-85d8.1 (Fragment) OS=Danio rerio GN=si:dkeyp-85d8.1 PE=4 SV=1	111.37367	63.03790606	119.5236604	115.7759157	115.8413304	93.96937945	106.0306206	74.70716607	73.93318816
A0A0R4I9I2	Si:dkey-156k2.4 OS=Danio rerio GN=si:dkey-156k2.4 PE=4 SV=3	113.9935846	102.6112303	101.5925606	109.6407954	82.62450893	98.88762528	95.66948996	101.1123747	94.20968096
F8W2Z3	Si:dkey-156k2.3 OS=Danio rerio GN=si:dkey-156k2.3 PE=4 SV=3	110.3650132	102.6324769	94.229187	105.7987189	75.07390482	99.9840513	91.68642466	103.499247	100.0159487
Q1LWR1	Forkhead box P2 OS=Danio rerio GN=foxp2 PE=4 SV=1	93.21523929	82.02270294	104.8032796	93.39803869	99.93852672	93.66042085	126.6321122	102.3088699	100.0614733
Q6PBS7	Cleavage and polyadenylation-specificity factor subunit 6 (Fragment) OS=Danio rerio GN=cpsf6 PE=1 SV=1	117.2524375	72.83405079	106.2757247	118.5800699	111.1015783	93.72427528	114.5276688	85.30198749	70.97192419
Q6PGT9	PTPRF-interacting protein,-binding protein 1a (liprin beta 1) OS=Danio rerio GN=ppfibp1a PE=1 SV=1	103.6880537	116.0644655	96.34731046	94.09338601	93.09743612	95.49921402	110.0062078	97.66087119	102.3391288
F1QYU0	Periphilin 1 (Fragment) OS=Danio rerio GN=pphln1 PE=1 SV=8	91.55220478	92.35925028	100.5805014	91.60720561	112.2478695	100.3113175	114.0801845	97.758915150000007	99.68868254
B5WXZ3	DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Danio rerio GN=apex1 PE=1 SV=1	103.6686064	104.6076336	87.22303165	103.9533706	95.26364942	105.932352	82.94813854	100.4493079	99.55069212
A0A286Y9U1	Si:dkey-89b17.4 (Fragment) OS=Danio rerio GN=si:dkey-89b17.4 PE=4 SV=2	95.01710539	79.20943215	104.3415708	97.24650394	67.20430404	104.7003146	103.4941346	102.7534961	90.88665076
Q6DRE0	Zinc finger protein 1000 OS=Danio rerio GN=znf1000 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q50J88	Si:dkey-16p6.1 OS=Danio rerio GN=si:dkey-16p6.1 PE=4 SV=2	107.7449915	100.9277744	102.8501395	107.510217	87.71319829	97.8688745	101.5026515	99.07222565	97.59336338
E9QGB4	Myristoylated alanine rich protein kinase C substrate a OS=Danio rerio GN=marcksa PE=2 SV=1	104.1804768	105.1314303	65.08749606	95.81952325	63.35511496	115.528201	61.28533854	104.9100649	107.3213611
A0A0G2KL60	Desmocollin OS=Danio rerio GN=dsc2l PE=2 SV=1	100.0591058	108.7741327	90.74108711	96.11975683	84.41021916	106.4649425	88.610492	99.94089419	105.5886652
E9QI01	Desmocollin a OS=Danio rerio GN=dsg2.1 PE=2 SV=1	95.8318655	93.36506712	101.5387115	91.83699688	100.4982151	99.50178494	102.0464058	96.7638847	101.3804529
F1RC71	Si:dkey-51d8.2 OS=Danio rerio GN=si:dkey-51d8.2 PE=4 SV=2	113.9935846	102.6112303	101.5925606	109.6407954	82.62450893	98.88762528	95.66948996	101.1123747	94.20968096
P50392	Si:dkey-191j3.2 (Fragment) OS=Danio rerio GN=si:dkey-191j3.2 PE=4 SV=1	108.828443	103.1156981	106.7427337	109.3286331	93.3447855	95.06724002	103.4605741	96.8843019	95.68960485
A2BG00	Glycylpeptide N-tetradecanoyltransferase OS=Danio rerio GN=nmt2 PE=3 SV=1	109.3791443	111.5251021	91.85769743	105.0369188	78.32610091	99.60769415	90.4223514	101.3852048	100.3923059
A7MD85	Apolipoprotein E receptor 2 OS=Danio rerio GN=lrp8 PE=2 SV=1	78.76394856	110.5645012	95.9719541	98.28996668	91.08202355	97.04338245	104.2164519	101.7100333	123.8071816
F1RDV9	Rhodopsin (Fragment) OS=Danio rerio GN=rho PE=3 SV=1	109.9901115	91.19021886	162.7077597	117.526661	123.7584464	26.53832525	60.298986	40.20395627	34.37485431
Q5EAR4	Prominin-1-A OS=Danio rerio GN=prom1a PE=4 SV=2	119.3441987	113.4051234	102.1840065	115.049332	75.06643538	97.81599351	81.02486761	95.08230214	108.5137019
Q15KE4	Protein inhibitor of activated STAT y OS=Danio rerio GN=pias4a PE=2 SV=1	99.50951483	100.4904852	95.17217405	100.6153987	99.22610812	105.9025126	107.2560869	106.0034112	96.2485235
F1RE55	PTPRFa.1 OS=Danio rerio GN=ptprfa PE=2 SV=1	93.96351672	90.96803222	140.9214947	102.8499981	124.4431762	90.10096165	139.8048479	94.23559725	97.15000191
F1QP13	PTPRFa.2 OS=Danio rerio GN=ptprfa PE=2 SV=1	93.96351672	90.96803222	140.9214947	102.8499981	124.4431762	90.10096165	139.8048479	94.23559725	97.15000191
A0A0R4IDY7	PTPRDb OS=Danio rerio GN=ptprdb PE=2 SV=1	97.07862633	100.3259747	107.7315494	95.12659121	125.6733884	92.50774589	119.8235304	90.0895794	99.67402531
Q5TZ72	Phosducin like 3 OS=Danio rerio PE=4 SV=1	94.64604075	88.80753968	94.53917028	90.67832764	123.6308059	104.6217572	107.8616436	101.7521277	108.770869
B0S6X0	Alkaline phosphatase OS=Danio rerio GN=alp3 PE=3 SV=2	100.4089436	94.19125671	136.0347274	99.59105639	127.5364839	81.87237179	117.593045	83.87746222	84.48645225
F1QTT0	Uncharacterized protein OS=Danio rerio PE=4 SV=1	100.0198485	96.91101464	125.9122725	99.53629576	123.7959901	99.98015147	128.75573	99.66680722	95.86459674
F1QC34	Uncharacterized protein OS=Danio rerio PE=4 SV=1	106.5353394	104.209328	95.09128436	100.8293321	102.5010409	100.0173411	99.98265887	96.43952677	95.2380297
A0A0R4I9K4	Peptidyl-prolyl cis-trans isomerase OS=Danio rerio GN=ppic PE=3 SV=1	92.12934254	88.01613789	109.6521029	101.4553778	130.0891274	92.96497684	114.6985941	98.54462219	94.187396
Q803P2	Uncharacterized protein OS=Danio rerio PE=4 SV=1	92.29242996	100.2617734	92.90585502	106.4906939	99.73822664	100.5460706	94.91422269	101.9972389	106.9900641
A5D6U6	Bromodomain and PHD finger containing 1 OS=Danio rerio PE=4 SV=1	93.19934842	87.63094568	102.0445248	87.70797041	105.190403	103.9929192	108.2093381	95.02901983	97.95547522
A0A0R4IGN5	Zmp:0000001114 OS=Danio rerio GN=zmp:0000001114 PE=4 SV=1	100.9522144	104.1708993	98.13029633	97.99474176	87.43337442	102.2919942	98.25458413	102.7514256	99.04778555
E7F427	Uncharacterized protein OS=Danio rerio GN=tppp PE=4 SV=1	99.01889769	97.05755788	101.2960903	100.9811023	113.1721642	102.8337362	94.68154804	90.89027678	95.49247238
E9QCI1	Protein-methionine sulfoxide oxidase mical3a OS=Danio rerio GN=mical3a PE=4 SV=2	99.94973491	112.8498582	95.58396439	105.1376199	115.3785935	100.0502651	97.06312864	97.95242402	90.79452323
Q7ZUT0	Uncharacterized protein OS=Danio rerio PE=4 SV=1	106.5938158	99.89886777	94.53239885	106.7031018	77.82214799	109.5652848	97.5547141	100.1011322	101.6998225
A5JEM5	Malic enzyme OS=Danio rerio GN=LOC101882012 PE=3 SV=1	105.7173613	107.3626059	95.70089053	105.2320207	115.2226177	99.64043278	94.39459577	100.3595672	98.73230018
B5DDG5	Na(+)/H(+) exchange regulatory cofactor NHE-RF OS=Danio rerio GN=slc9a3r1b PE=4 SV=1	99.68896951	98.77072532	102.5297943	98.05508937	109.4933275	100.3110305	104.1237044	95.02505373	97.64650292
Q5BJ18	Phosducin like 3 OS=Danio rerio PE=4 SV=1	94.64604075	88.80753968	94.53917028	90.67832764	123.6308059	104.6217572	107.8616436	101.7521277	108.770869
A0A1B1LZI1	Uncharacterized protein OS=Danio rerio PE=1 SV=1	109.4894947	111.2077422	102.7091353	101.2716176	83.32615932	98.7283824	93.30196304	89.26630315	101.292687
Q7SXQ9	DnaJ (Hsp40) homolog, subfamily C, member 11b OS=Danio rerio GN=dnajc11b PE=4 SV=1	104.6760231	96.04046835	102.5576736	104.2104058	78.52700896	102.0008247	97.17797453	103.5082333	97.99917532
Q5VSI2	Uncharacterized protein OS=Danio rerio PE=4 SV=1	90.59578461	69.9166517	123.7521784	124.0217975	377.1850981	91.43276155	108.5672384	74.96833669	87.27295115
A7YYI8	E3 ubiquitin-protein ligase mib1 OS=Danio rerio GN=mib1 PE=1 SV=2	99.89929021	104.6796475	110.6110915	99.72714592	96.79542923	97.42057239	115.7352328	100.1007098	88.04982182
B5WY16	E3 ubiquitin-protein ligase rnf146 (Fragment) OS=Danio rerio GN=rnf146 PE=4 SV=1	100.5952562	99.40474381	87.80908944	102.340331	77.82168736	113.3932803	99.26973115	110.8377734	118.9390701
A0A0R4IDH0	Extracellular superoxide dismutase OS=Danio rerio GN=sod3a PE=2 SV=1	77.97898975	84.61882419	69.32356051	75.60832184	120.5920045	103.8630506	96.13694941	117.5938695	104.942922
A8WFW2	S-adenosylmethionine synthase (Fragment) OS=Danio rerio GN=mat2ab PE=2 SV=1	95.34009339	106.5435611	86.16400819	94.34771812	110.5528879	104.6599066	90.10253348	107.750604	114.796621
C7EA90	Lethal giant larvae 1 OS=Danio rerio GN=llgl1 PE=2 SV=1	93.52268033	96.72747945	90.63626091	101.6911601	133.5535035	98.17285241	98.30883992	104.2845207	101.8378214
Q071D7	DNA damage-binding protein 1 OS=Danio rerio GN=ddb1 PE=2 SV=1	106.8571945	100.511468	99.48853204	102.727341	104.2705419	102.2958409	97.70655126	98.8099472	99.48015537
F1QP99	Si:ch211-42i6.2 OS=Danio rerio GN=si:ch211-42i6.2 PE=4 SV=1	109.0536834	104.8025303	102.3454384	114.2334129	111.3728035	86.00403319	86.30055229	97.65456163	96.20112877
A0A0R4IYF4	Abl-interactor 2b OS=Danio rerio GN=abi2b PE=1 SV=1	101.6157997	88.2834028	127.2502424	98.38420034	128.0810539	92.49414922	127.7642316	88.88907513	88.80507539
E9QJQ2	4-aminobutyrate aminotransferase OS=Danio rerio GN=abat PE=1 SV=1	100.8329165	103.0729985	99.16708349	98.53196389	123.7510249	96.52643493	96.53002398	95.02301853	103.6612367
Q5TZ51	E3 ubiquitin-protein ligase RNF8 OS=Danio rerio GN=rnf8 PE=1 SV=1	99.52763099	96.31710028	100.472369	99.42344264	97.64696854	110.6104651	105.7198103	110.6553108	104.5490367
Q7ZVK4	Reticulocalbin 3, EF-hand calcium-binding domain OS=Danio rerio GN=rcn3 PE=1 SV=1	105.4220809	103.41215	82.24598007	99.90175134	87.51474034	106.9533476	83.59537825	101.7201139	100.0982487
E7F5V5	Keratin type 1 c19e (Fragment) OS=Danio rerio GN=krtt1c19e PE=1 SV=6	95.94113121	107.8118739	79.26494746	89.57366629	104.0588688	155.6339711	84.42561286	137.588594	104.6580887
F1QSZ2	General transcription factor IIF, polypeptide 1 (Fragment) OS=Danio rerio GN=gtf2f1 PE=1 SV=2	97.52186103	128.838628	81.39173476	99.64829978	102.9386283	100.3517002	86.11717668	119.7853438	140.1052681
A0A0R4IAP2	RNA-binding protein fox-1 homolog 1 (Fragment) OS=Danio rerio GN=rbfox1 PE=4 SV=1	101.3306003	98.81847582	105.6602996	99.8703982	127.8801897	96.77361012	100.1296018	90.87361525	93.20324846
B0UXH8	Retinoblastoma-binding protein 6 OS=Danio rerio GN=rbbp6 PE=1 SV=1	89.0928179	106.4902025	93.38233837	96.02011636	80.59690818	99.74692043	103.9499406	107.0161399	114.985605
Q503T6	Ubiquitin-associated protein 2-like OS=Danio rerio GN=ubap2l PE=1 SV=1	97.74127026	102.3086516	96.52894969	99.73135764	99.56301498	104.0930518	100.956428	102.6307272	100.2686424
A0A0R4IJ83	Si:ch211-15j1.7 (Fragment) OS=Danio rerio GN=si:ch211-15j1.7 PE=4 SV=1	109.4450528	107.8838471	105.7596405	106.4126926	89.15671483	92.72723535	100.962627	99.03737297	92.69655498
E7F6C9	Protein lin-28 homolog A OS=Danio rerio GN=lin28a PE=1 SV=1	100.1147379	94.32570219	82.42210511	91.83383609	76.89606197	101.3333686	110.4664528	107.8490492	99.88526205
Q6IQ91	Membrane protein, palmitoylated 6b (MAGUK p55 subfamily member 6) (Fragment) OS=Danio rerio GN=mpp6b PE=4 SV=1	109.1455379	107.434501	102.0956883	101.6186674	91.26862159	96.9160604	105.8945489	94.41230253	98.38133265
Q66IB1	Cytochrome b-c1 complex subunit 7 OS=Danio rerio GN=uqcrb PE=1 SV=1	112.0387029	108.530057	96.170357	103.4687022	101.0200151	101.7562847	87.75444107	98.97998493	96.47728311
F1QGE6	CLIP-associating protein 2 (Fragment) OS=Danio rerio GN=clasp2 PE=1 SV=1	101.9846825	98.86606592	98.5179413	94.76439879	119.7656062	101.1339341	104.2591174	96.71382167	92.45521262
A0A1L1QZQ0	RNA-binding protein fox-1 homolog 1 (Fragment) OS=Danio rerio GN=rbfox1 PE=4 SV=1	98.68161943	105.478183	88.5177147	89.26631096	116.0769828	99.38757665	100.6124233	105.5911093	101.1640891
A3KQ54	Synaptotagmin III OS=Danio rerio GN=syt3 PE=4 SV=1	109.6874193	94.15154925	110.3975843	106.0448122	98.84301887	93.29520002	101.1569811	88.06124841	95.94663617
A0A286YBY1	Transporter OS=Danio rerio GN=slc6a22.1 PE=3 SV=1	109.8289359	111.5784934	100.8179242	111.6097791	99.18207577	92.35660741	84.07426077	92.55724977	102.4484678
Q6NXA8	RNA-binding fox-1 homolog 3b (Fragment) OS=Danio rerio GN=rbfox3b PE=4 SV=1	98.22684375	103.8859976	90.12534352	89.69944332	115.4066421	99.25368039	102.3703164	104.9354286	100.7463196
Q6NSP0	CDKN2A-interacting protein N-terminal-like OS=Danio rerio GN=cdkn2aipnl PE=1 SV=1	105.8217814	99.82690859	95.59240413	104.8845697	89.98059148	106.479567	99.41066971	100.4777945	100.1730914
A0A0R4IHE6	CUGBP Elav-like family member 4 (Fragment) OS=Danio rerio GN=celf4 PE=4 SV=1	117.8925173	100.4722416	83.70101272	115.7635429	76.5156827	109.8139135	84.02552664	99.52775839	102.1162286
Q32PV7	Abl-interactor 2b OS=Danio rerio GN=abi2b PE=1 SV=1	101.6157997	88.2834028	127.2502424	98.38420034	128.0810539	92.49414922	127.7642316	88.88907513	88.80507539
E9QFX0	G patch domain-containing 8 OS=Danio rerio GN=gpatch8 PE=1 SV=1	99.63029851	94.88666635	95.27222464	99.23958992	121.6377778	106.0584066	100.3697015	103.6412985	104.0415236
A9JTA8	Nitric oxide synthase-interacting protein (Fragment) OS=Danio rerio GN=nosip PE=1 SV=1	105.9528039	117.9430647	87.89461003	91.73491552	81.0259591	111.5546649	86.58016528	116.1422852	111.1476819
A0A0R4IMI9	Si:ch211-244a23.1 OS=Danio rerio GN=si:ch211-244a23.1 PE=4 SV=1	115.1740931	84.2893606	96.45606923	105.0752509	128.9268119	85.88059103	103.5439308	83.68828027	95.35491391
Q1LUG7	Vesicle-associated membrane protein 4 (Fragment) OS=Danio rerio GN=vamp4 PE=1 SV=1	91.84546004	76.88494762	97.25548217	134.4284475	199.2820572	104.2254981	102.7445178	92.94214656	96.79420392
B8JKS7	Triosephosphate isomerase (Fragment) OS=Danio rerio GN=tpi1a PE=1 SV=1	109.872631	103.5137052	86.68585445	100.583748	93.50618825	121.8407923	90.73844906	99.41625199	103.8266836
Q45QT2	SRSF protein kinase 3 (Fragment) OS=Danio rerio GN=srpk3 PE=4 SV=1	110.4608434	100.1542095	91.49323008	108.4594814	106.7461434	99.84579046	98.3136377	108.6760679	98.28023204
Q5TYY5	Abl-interactor 2b (Fragment) OS=Danio rerio GN=abi2b PE=1 SV=8	89.78431528	95.4763439	120.6664362	95.98816429	130.2483967	92.73180603	120.1237489	98.46083251	101.5391675
A0A0R4IY27	Tripartite motif-containing 36 (Fragment) OS=Danio rerio GN=trim36 PE=1 SV=1	97.50166114	125.050988	98.68899058	85.80047273	92.40339968	101.3110094	124.9051386	108.4582307	95.52026262
Q7ZTX3	Bromodomain testis-specific protein OS=Danio rerio GN=brdt PE=4 SV=1	103.3418281	99.0336657	98.41402517	105.6755896	108.5174356	103.0269239	94.84840791	100.9663343	95.91660135
Q503Y7	Type I cytokeratin, enveloping layer,-like OS=Danio rerio GN=cyt1l PE=4 SV=1	96.09674224	133.6403077	92.22401692	88.88572719	128.0480859	96.90227374	103.0977263	110.9278606	119.9316553
F1RBP8	Myosin, heavy chain 10, non-muscle OS=Danio rerio GN=myh10 PE=1 SV=1	103.0653725	108.9219682	83.85938054	97.10923488	81.68119122	102.8907651	86.06588571	105.1157621	104.8262954
F1QUD0	Epiplakin 1 OS=Danio rerio GN=eppk1 PE=1 SV=1	105.7710664	103.6975167	99.05380166	102.2140529	88.73925927	106.5719983	99.20847965	100.7915203	94.63547167
A0AUR9	Nucleoporin SEH1 (Fragment) OS=Danio rerio GN=seh1l PE=1 SV=1	101.9279742	119.1044697	77.09494567	98.07202582	85.75757735	119.8738746	83.717419520000007	120.6856158	113.029168
Q6PFM2	Phosphatidylinositol glycan anchor biosynthesis, class S OS=Danio rerio GN=pigs PE=1 SV=1	90.46031904	110.1687168	99.58621178	100.4137882	96.66512041	100.5680066	87.25421023	107.4990274	95.10912631
F1Q4S6	Tubulin, alpha 8-like 4 OS=Danio rerio GN=tuba8l4 PE=3 SV=1	114.5766388	19.2025517	128.8975747	127.6147329	163.1326684	85.42336122	118.7812086	31.369825	26.94929764
Q804G7	Vesicle-associated membrane protein 4 (Fragment) OS=Danio rerio GN=vamp4 PE=1 SV=1	91.84546004	76.88494762	97.25548217	134.4284475	199.2820572	104.2254981	102.7445178	92.94214656	96.79420392
A0A0G2KHA0	Chromobox homolog 1a (HP1 beta homolog Drosophila) (Fragment) OS=Danio rerio GN=cbx1a PE=4 SV=1	102.9764994	109.4731473	77.6322249	101.9521844	65.13746108	110.656242	81.01831201	112.8555929	98.04781561
E9QFH8	RNA-binding protein fox-1 homolog 1 (Fragment) OS=Danio rerio GN=rbfox1 PE=4 SV=1	101.3306003	98.81847582	105.6602996	99.8703982	127.8801897	96.77361012	100.1296018	90.87361525	93.20324846
F1R130	AT hook, DNA-binding motif,-containing 1 OS=Danio rerio GN=ahdc1 PE=4 SV=1	76.4089348	73.83541056	99.5394881	88.9145942	112.2877594	97.4831065	144.3316454	103.3357408	100.4605119
F1QAV8	Si:ch73-367f21.4 OS=Danio rerio GN=si:ch73-367f21.4 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
F1QB32	Fatty acid amide hydrolase (Fragment) OS=Danio rerio GN=faah PE=1 SV=1	97.74590592	86.43851921	116.8471731	105.7875113	109.6944244	88.6482111	102.2540941	82.3227306	81.55372874
F1QFW2	TAF9 RNA polymerase II, TATA box-binding protein (TBP)-associated factor OS=Danio rerio GN=taf9 PE=1 SV=1	93.86774698	91.88937202	83.76508496	89.15940955	92.365539	106.9169487	106.132253	106.8943601	106.5981818
A8WIS6	Lysophospholipase II OS=Danio rerio GN=lypla2 PE=1 SV=1	102.4554289	100.7315045	93.94165396	100.1967967	93.68591987	103.9935053	96.78861932	100.2939975	99.80320328
